日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/04/17,古亭,WD_HR,194.0,159.0,191.0,186.0,182.0,177.0,170.0,170.0,161.0,259.0,255.0,251.0,247.0,242.0,244.0,265.0,281.0,252.0,267.0,311.0,208.0,183.0,214.0,209.0
2017/04/17,古亭,WIND_DIREC,182.0,169.0,205.0,178.0,190.0,215.0,171.0,176.0,72.0,259.0,256.0,252.0,240.0,237.0,255.0,285.0,278.0,263.0,272.0,324.0,192.0,205.0,320.0,192.0
2017/04/17,古亭,WIND_SPEED,1.1,1.2,1.1,1.4,0.9,0.7,1.5,0.8,0.7,2.2,2.2,2.4,2.0,3.3,2.1,1.7,1.5,2.4,1.1,1.9,1.4,1.6,1.0,0.7
2017/04/17,古亭,WS_HR,1.0,1.0,0.8,1.0,0.9,0.7,1.3,1.1,0.7,1.5,1.6,1.7,1.9,2.1,1.9,1.4,1.2,1.5,0.9,0.7,1.0,1.1,0.6,0.5
2017/04/18,古亭,AMB_TEMP,26.0,25.0,25.0,25.0,26.0,26.0,25.0,25.0,26.0,27.0,28.0,28.0,29.0,28.0,27.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0
2017/04/18,古亭,CH4,2.0,1.9,2.0,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.1,2.1,2.1,2.2,2.1
2017/04/18,古亭,CO,0.6,0.38,0.37,0.41,0.28,0.39,0.55,0.89,1.38,1.04,0.65,0.52,0.47,0.43,0.51,0.61,0.68,0.66,0.74,0.7,0.63,0.8,0.98,0.96
2017/04/18,古亭,NMHC,0.22,0.16,0.17,0.24,0.17,0.19,0.19,0.25,0.43,0.39,0.34,0.27,0.19,0.18,0.25,0.3,0.38,0.31,0.28,0.25,0.22,0.3,0.37,0.37
2017/04/18,古亭,NO,7.8,2.4,2.4,5.5,4.1,8.0,26.0,31.0,49.0,26.0,20.0,12.0,7.3,8.0,9.6,7.9,7.0,5.0,3.0,2.3,1.9,2.5,4.9,7.8
2017/04/18,古亭,NO2,20.0,14.0,12.0,17.0,15.0,15.0,14.0,15.0,21.0,28.0,25.0,23.0,20.0,21.0,26.0,30.0,33.0,33.0,33.0,32.0,30.0,36.0,40.0,37.0
2017/04/18,古亭,NOx,28.0,16.0,15.0,22.0,19.0,23.0,39.0,46.0,70.0,54.0,45.0,35.0,28.0,29.0,36.0,38.0,40.0,38.0,36.0,34.0,32.0,38.0,45.0,45.0
2017/04/18,古亭,O3,3.0,6.2,4.9,1.8,3.5,2.6,2.5,3.0,3.1,5.4,6.7,14.0,23.0,19.0,20.0,21.0,20.0,15.0,16.0,20.0,19.0,12.0,6.1,3.0
2017/04/18,古亭,PM10,35.0,34.0,31.0,28.0,28.0,27.0,32.0,33.0,39.0,42.0,49.0,54.0,46.0,36.0,35.0,43.0,56.0,60.0,58.0,64.0,59.0,64.0,60.0,67.0
2017/04/18,古亭,PM2.5,18.0,18.0,19.0,18.0,20.0,20.0,19.0,22.0,20.0,24.0,21.0,22.0,20.0,20.0,24.0,28.0,29.0,26.0,26.0,31.0,30.0,42.0,39.0,39.0
2017/04/18,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/18,古亭,RH,82.0,82.0,82.0,83.0,81.0,80.0,80.0,79.0,74.0,73.0,76.0,72.0,69.0,75.0,76.0,75.0,74.0,79.0,80.0,81.0,82.0,83.0,84.0,84.0
2017/04/18,古亭,SO2,2.2,1.7,1.8,2.8,2.3,2.2,1.9,2.0,2.6,2.9,3.0,3.2,3.1,2.9,3.0,3.0,3.2,3.0,3.3,3.7,3.5,3.5,3.6,3.4
2017/04/18,古亭,THC,2.2,2.1,2.2,2.3,2.2,2.2,2.2,2.2,2.4,2.4,2.3,2.2,2.1,2.1,2.1,2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.5,2.5
2017/04/18,古亭,WD_HR,182.0,177.0,171.0,218.0,234.0,189.0,158.0,165.0,158.0,80.0,26.0,282.0,293.0,310.0,311.0,310.0,311.0,337.0,336.0,339.0,322.0,341.0,90.0,118.0
2017/04/18,古亭,WIND_DIREC,165.0,191.0,167.0,243.0,216.0,164.0,162.0,157.0,94.0,92.0,285.0,276.0,311.0,298.0,277.0,309.0,311.0,21.0,356.0,12.0,314.0,351.0,107.0,155.0
2017/04/18,古亭,WIND_SPEED,1.4,0.9,1.1,1.3,1.2,0.9,1.1,1.1,1.2,1.1,1.2,3.1,1.7,2.4,1.3,1.7,1.3,1.8,1.4,1.4,1.2,0.8,0.9,0.8
2017/04/18,古亭,WS_HR,1.1,0.9,0.9,0.9,1.3,0.9,0.9,0.9,0.7,0.5,0.5,1.3,1.2,2.1,1.1,1.3,0.5,0.8,0.8,0.8,0.7,0.4,0.2,0.9
2017/04/19,古亭,AMB_TEMP,26.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,27.0,28.0,30.0,30.0,28.0,27.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2017/04/19,古亭,CH4,2.3,2.1,2.1,2.1,2.1,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.1,2.0,2.1
2017/04/19,古亭,CO,0.96,0.69,0.61,0.55,0.49,0.53,0.61,0.7,0.79,0.79,0.58,0.48,0.45,0.46,0.42,0.44,0.51,0.67,0.79,0.92,1.16,1.02,0.63,1.04
2017/04/19,古亭,NMHC,0.34,0.25,0.25,0.24,0.22,0.22,0.26,0.31,0.27,0.26,0.2,0.17,0.16,0.14,0.12,0.12,0.14,0.19,0.23,0.28,0.36,0.36,0.17,0.37
2017/04/19,古亭,NO,13.0,6.3,5.5,4.4,4.2,7.5,20.0,15.0,8.9,7.8,4.4,2.5,5.9,3.7,3.6,3.4,2.6,3.5,6.5,5.1,11.0,5.5,1.1,9.7
2017/04/19,古亭,NO2,30.0,22.0,18.0,15.0,13.0,13.0,16.0,27.0,30.0,33.0,27.0,23.0,29.0,20.0,17.0,18.0,23.0,26.0,28.0,30.0,37.0,35.0,26.0,35.0
2017/04/19,古亭,NOx,43.0,29.0,24.0,19.0,18.0,20.0,36.0,41.0,39.0,41.0,31.0,26.0,35.0,24.0,20.0,21.0,26.0,30.0,34.0,35.0,48.0,40.0,27.0,45.0
2017/04/19,古亭,O3,1.6,2.3,2.0,1.8,2.9,2.6,2.8,7.3,21.0,35.0,53.0,59.0,26.0,32.0,34.0,34.0,29.0,26.0,24.0,19.0,7.4,12.0,26.0,7.3
2017/04/19,古亭,PM10,69.0,63.0,54.0,43.0,46.0,42.0,41.0,38.0,51.0,66.0,75.0,77.0,64.0,41.0,17.0,2.0,7.0,15.0,29.0,31.0,29.0,29.0,40.0,50.0
2017/04/19,古亭,PM2.5,34.0,34.0,30.0,30.0,27.0,30.0,30.0,40.0,41.0,50.0,55.0,46.0,33.0,12.0,11.0,9.0,6.0,15.0,20.0,17.0,20.0,27.0,0.0,38.0
2017/04/19,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/19,古亭,RH,85.0,86.0,86.0,87.0,87.0,87.0,85.0,84.0,79.0,74.0,67.0,67.0,75.0,77.0,79.0,82.0,86.0,83.0,83.0,83.0,85.0,85.0,85.0,87.0
2017/04/19,古亭,SO2,3.0,2.1,1.6,1.6,1.6,1.4,2.1,3.8,4.5,3.5,3.9,3.4,12.0,1.5,1.0,0.9,0.9,1.0,1.4,1.3,1.7,2.7,4.5,4.1
2017/04/19,古亭,THC,2.6,2.4,2.3,2.4,2.4,2.4,2.3,2.4,2.3,2.3,2.2,2.1,2.1,2.1,2.0,2.0,2.1,2.1,2.2,2.3,2.4,2.4,2.2,2.5
2017/04/19,古亭,WD_HR,185.0,169.0,175.0,190.0,190.0,176.0,119.0,61.0,38.0,68.0,78.0,92.0,69.0,82.0,100.0,100.0,76.0,102.0,117.0,156.0,190.0,280.0,294.0,179.0
2017/04/19,古亭,WIND_DIREC,200.0,174.0,184.0,177.0,176.0,160.0,104.0,325.0,59.0,68.0,84.0,89.0,51.0,97.0,92.0,84.0,73.0,112.0,100.0,202.0,175.0,306.0,234.0,174.0
2017/04/19,古亭,WIND_SPEED,1.4,1.3,0.8,0.6,0.8,1.0,0.7,0.9,1.3,1.9,2.3,2.1,2.4,3.1,2.0,1.6,1.1,1.2,1.2,1.5,0.9,1.7,0.8,1.1
2017/04/19,古亭,WS_HR,1.0,1.0,0.8,0.9,0.8,1.1,0.5,0.4,0.4,0.8,1.5,2.0,2.0,2.0,2.3,1.8,1.1,1.3,1.0,0.6,0.7,0.6,0.7,0.9
2017/04/20,古亭,AMB_TEMP,25.0,25.0,24.0,24.0,23.0,23.0,23.0,25.0,27.0,27.0,27.0,26.0,25.0,27.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,26.0,26.0,25.0
2017/04/20,古亭,CH4,2.1,2.1,2.0,1.9,1.9,1.9,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.1,2.3,2.1,2.0
2017/04/20,古亭,CO,0.83,0.58,0.43,0.27,0.25,0.35,0.58,0.66,0.86,0.6,0.57,0.56,0.56,0.45,0.51,0.43,0.49,0.62,0.78,1.02,1.32,1.49,1.27,0.81
2017/04/20,古亭,NMHC,0.33,0.29,0.17,0.09,0.06,0.1,0.17,0.18,0.25,0.24,0.29,0.23,0.18,0.17,0.22,0.24,0.3,0.26,0.31,0.4,0.53,0.56,0.47,0.3
2017/04/20,古亭,NO,4.7,1.5,1.4,1.5,1.6,5.1,19.0,16.0,9.8,7.8,10.0,9.0,10.0,6.4,4.1,2.8,4.3,3.0,2.4,11.0,21.0,41.0,34.0,15.0
2017/04/20,古亭,NO2,29.0,21.0,16.0,7.9,6.6,10.0,19.0,18.0,25.0,26.0,27.0,23.0,20.0,17.0,21.0,23.0,23.0,25.0,33.0,41.0,40.0,33.0,30.0,22.0
2017/04/20,古亭,NOx,33.0,23.0,17.0,9.5,8.2,16.0,39.0,34.0,35.0,33.0,37.0,32.0,31.0,24.0,25.0,25.0,28.0,28.0,35.0,52.0,61.0,74.0,64.0,37.0
2017/04/20,古亭,O3,7.2,15.0,17.0,21.0,18.0,12.0,6.6,13.0,17.0,21.0,19.0,21.0,18.0,31.0,46.0,37.0,30.0,27.0,16.0,3.5,2.4,1.8,1.3,2.1
2017/04/20,古亭,PM10,56.0,49.0,44.0,38.0,34.0,30.0,29.0,34.0,43.0,41.0,39.0,34.0,38.0,38.0,46.0,46.0,45.0,37.0,35.0,41.0,45.0,46.0,45.0,41.0
2017/04/20,古亭,PM2.5,37.0,32.0,28.0,21.0,18.0,18.0,27.0,20.0,21.0,23.0,26.0,28.0,20.0,10.0,17.0,20.0,16.0,20.0,20.0,22.0,29.0,23.0,26.0,17.0
2017/04/20,古亭,RAINFALL,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,古亭,RH,88.0,85.0,86.0,86.0,87.0,87.0,84.0,77.0,69.0,67.0,70.0,75.0,83.0,77.0,70.0,70.0,66.0,63.0,65.0,68.0,72.0,80.0,80.0,83.0
2017/04/20,古亭,SO2,3.1,1.7,1.3,0.8,0.7,0.7,0.9,1.1,1.3,2.5,2.3,2.2,1.4,1.3,1.6,2.0,2.8,2.5,2.7,3.3,3.7,3.1,3.0,2.2
2017/04/20,古亭,THC,2.4,2.4,2.2,2.0,1.9,2.0,2.2,2.1,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.3,2.4,2.6,2.8,2.6,2.3
2017/04/20,古亭,WD_HR,187.0,190.0,174.0,170.0,183.0,183.0,154.0,168.0,291.0,235.0,232.0,206.0,165.0,262.0,207.0,270.0,255.0,302.0,316.0,316.0,219.0,189.0,159.0,159.0
2017/04/20,古亭,WIND_DIREC,191.0,189.0,179.0,197.0,175.0,154.0,145.0,164.0,267.0,195.0,202.0,199.0,88.0,246.0,317.0,264.0,257.0,321.0,316.0,2.8,168.0,190.0,176.0,103.0
2017/04/20,古亭,WIND_SPEED,0.6,1.2,1.4,1.0,1.8,1.2,1.0,1.0,2.0,2.6,2.0,2.7,1.7,1.5,1.8,1.5,1.4,1.9,0.9,0.6,1.3,1.4,1.1,1.2
2017/04/20,古亭,WS_HR,0.8,0.7,1.0,1.1,1.5,1.1,1.2,1.1,1.0,1.3,1.6,2.4,0.9,0.6,1.2,0.9,1.6,1.0,1.4,0.8,0.7,1.2,1.1,0.8
2017/05/01,古亭,AMB_TEMP,22.0,21.0,21.0,21.0,20.0,20.0,21.0,22.0,24.0,27.0,29.0,30.0,31.0,30.0,30.0,29.0,29.0,28.0,27.0,26.0,26.0,26.0,26.0,26.0
2017/05/01,古亭,CH4,2.0,2.0,1.9,2.0,2.0,2.1,2.0,2.0,0.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/05/01,古亭,CO,0.48,0.36,0.29,0.26,0.25,0.33,0.39,0.52,0.56,0.54,0.47,0.38,0.34,0.32,0.33,0.37,0.44,0.5,0.4,0.34,0.32,0.34,0.36,0.27
2017/05/01,古亭,NMHC,0.11,0.09,0.06,0.06,0.06,0.11,0.11,0.13,0.0,0.15,0.13,0.1,0.09,0.1,0.12,0.13,0.13,0.15,0.12,0.09,0.1,0.1,0.11,0.09
2017/05/01,古亭,NO,1.7,1.2,0.9,0.6,0.6,2.5,9.5,9.9,8.3,3.4,2.2,1.1,1.1,1.4,2.5,2.9,4.1,3.2,2.6,1.9,1.7,1.8,1.2,0.8
2017/05/01,古亭,NO2,19.0,12.0,7.0,7.2,7.6,12.0,17.0,19.0,24.0,23.0,18.0,12.0,12.0,14.0,14.0,17.0,19.0,23.0,18.0,16.0,17.0,16.0,16.0,13.0
2017/05/01,古亭,NOx,20.0,13.0,7.8,7.8,8.2,15.0,26.0,29.0,32.0,26.0,21.0,13.0,13.0,16.0,16.0,20.0,24.0,26.0,20.0,18.0,18.0,18.0,17.0,13.0
2017/05/01,古亭,O3,23.0,27.0,29.0,25.0,22.0,14.0,14.0,20.0,29.0,65.0,78.0,87.0,86.0,61.0,49.0,41.0,36.0,35.0,37.0,38.0,36.0,36.0,34.0,37.0
2017/05/01,古亭,PM10,19.0,24.0,26.0,27.0,17.0,11.0,13.0,24.0,31.0,39.0,44.0,48.0,47.0,43.0,36.0,32.0,28.0,29.0,29.0,25.0,21.0,19.0,21.0,23.0
2017/05/01,古亭,PM2.5,14.0,11.0,14.0,16.0,11.0,13.0,15.0,19.0,19.0,30.0,27.0,23.0,20.0,19.0,13.0,12.0,14.0,20.0,11.0,16.0,11.0,12.0,11.0,11.0
2017/05/01,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/01,古亭,RH,73.0,75.0,76.0,79.0,80.0,83.0,81.0,74.0,65.0,46.0,43.0,41.0,41.0,47.0,44.0,49.0,51.0,54.0,60.0,63.0,65.0,65.0,65.0,66.0
2017/05/01,古亭,SO2,1.2,1.0,1.0,0.9,1.0,1.0,1.3,1.4,2.0,3.8,3.4,2.6,2.1,4.2,1.2,1.2,1.2,1.4,1.1,1.1,1.2,1.1,1.2,1.2
2017/05/01,古亭,THC,2.1,2.1,2.0,2.0,2.1,2.2,2.2,2.1,0.0,2.2,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0
2017/05/01,古亭,WD_HR,170.0,190.0,170.0,183.0,174.0,176.0,150.0,136.0,120.0,86.0,55.0,18.0,116.0,79.0,124.0,124.0,171.0,132.0,111.0,120.0,111.0,106.0,93.0,88.0
2017/05/01,古亭,WIND_DIREC,177.0,186.0,192.0,199.0,171.0,172.0,112.0,99.0,137.0,348.0,79.0,15.0,130.0,117.0,111.0,135.0,154.0,120.0,104.0,106.0,111.0,94.0,87.0,89.0
2017/05/01,古亭,WIND_SPEED,1.4,1.4,1.2,1.0,1.1,0.9,1.2,1.0,0.8,1.1,1.1,2.3,1.1,1.5,2.4,1.4,1.9,2.0,2.4,1.8,2.0,1.8,1.4,1.4
2017/05/01,古亭,WS_HR,1.0,1.3,1.2,1.0,1.1,0.7,0.9,0.8,0.6,0.2,0.4,0.8,0.6,1.0,1.6,1.7,1.5,1.6,2.0,1.8,2.0,2.0,1.6,1.1
2017/05/02,古亭,AMB_TEMP,25.0,25.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,26.0,27.0,28.0,30.0,30.0,29.0,28.0,27.0,27.0,26.0,26.0,26.0,26.0,25.0,25.0
2017/05/02,古亭,CH4,2.0,2.0,1.9,1.9,1.9,1.9,2.0,2.1,1.9,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0
2017/05/02,古亭,CO,0.32,0.31,0.25,0.2,0.22,0.28,0.45,0.86,0.81,0.74,0.45,0.52,0.74,0.67,0.59,0.57,0.47,0.75,1.02,0.95,0.68,0.59,0.72,0.67
2017/05/02,古亭,NMHC,0.09,0.11,0.05,0.03,0.03,0.04,0.1,0.23,0.2,0.22,0.12,0.16,0.22,0.19,0.19,0.22,0.18,0.25,0.34,0.37,0.25,0.19,0.21,0.2
2017/05/02,古亭,NO,0.5,0.9,0.9,0.8,1.1,2.0,11.0,26.0,14.0,15.0,5.0,3.4,4.4,2.4,1.3,2.0,2.1,2.9,6.7,8.0,4.8,5.0,7.7,4.9
2017/05/02,古亭,NO2,11.0,11.0,9.4,5.9,5.9,9.2,19.0,26.0,23.0,27.0,20.0,22.0,31.0,23.0,23.0,31.0,23.0,32.0,38.0,41.0,30.0,26.0,27.0,23.0
2017/05/02,古亭,NOx,12.0,12.0,10.0,6.7,6.9,11.0,30.0,52.0,37.0,42.0,25.0,25.0,36.0,25.0,24.0,33.0,25.0,35.0,45.0,49.0,35.0,31.0,34.0,28.0
2017/05/02,古亭,O3,35.0,30.0,28.0,30.0,28.0,23.0,13.0,8.1,14.0,22.0,41.0,52.0,64.0,96.0,89.0,46.0,37.0,29.0,21.0,14.0,11.0,13.0,9.2,11.0
2017/05/02,古亭,PM10,26.0,17.0,14.0,10.0,20.0,20.0,24.0,21.0,27.0,29.0,34.0,36.0,37.0,45.0,53.0,61.0,58.0,54.0,53.0,55.0,49.0,36.0,28.0,30.0
2017/05/02,古亭,PM2.5,13.0,12.0,14.0,11.0,14.0,14.0,11.0,13.0,20.0,20.0,19.0,20.0,26.0,30.0,29.0,24.0,21.0,25.0,28.0,31.0,20.0,25.0,20.0,20.0
2017/05/02,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/02,古亭,RH,65.0,67.0,70.0,72.0,74.0,76.0,80.0,81.0,75.0,70.0,60.0,53.0,49.0,49.0,52.0,55.0,61.0,65.0,65.0,69.0,73.0,74.0,74.0,76.0
2017/05/02,古亭,SO2,1.1,1.3,1.1,1.0,0.9,0.9,1.2,1.7,1.6,1.9,1.7,2.0,3.3,3.9,3.7,3.6,2.8,3.5,4.0,3.9,2.8,2.5,2.3,2.0
2017/05/02,古亭,THC,2.0,2.1,2.0,1.9,1.9,2.0,2.1,2.3,2.1,2.2,2.1,2.2,2.3,2.2,2.2,2.2,2.1,2.2,2.3,2.4,2.3,2.3,2.2,2.2
2017/05/02,古亭,WD_HR,151.0,205.0,171.0,186.0,190.0,183.0,181.0,160.0,187.0,105.0,93.0,32.0,331.0,317.0,318.0,310.0,319.0,290.0,226.0,139.0,107.0,114.0,162.0,201.0
2017/05/02,古亭,WIND_DIREC,212.0,204.0,170.0,175.0,202.0,177.0,151.0,182.0,152.0,92.0,322.0,67.0,312.0,312.0,316.0,316.0,319.0,262.0,183.0,110.0,119.0,105.0,203.0,201.0
2017/05/02,古亭,WIND_SPEED,1.0,1.4,1.2,1.1,1.6,1.0,0.8,1.2,1.3,1.2,1.3,1.5,2.7,2.2,2.6,1.7,1.5,1.3,0.9,1.2,1.3,1.6,1.6,1.4
2017/05/02,古亭,WS_HR,0.7,1.4,1.0,1.1,1.2,1.2,0.9,1.0,1.0,1.2,0.7,0.6,0.7,1.3,1.8,1.1,1.3,0.6,0.9,1.1,1.3,1.6,0.9,1.4
2017/05/03,古亭,AMB_TEMP,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,26.0,27.0,28.0,29.0,29.0,29.0,28.0,27.0,27.0,26.0,25.0,25.0,25.0,25.0,24.0
2017/05/03,古亭,CH4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0
2017/05/03,古亭,CO,0.48,0.42,0.36,0.35,0.38,0.41,0.61,1.03,0.88,0.93,0.54,0.41,0.37,0.37,0.35,0.35,0.43,0.55,0.62,0.56,0.59,0.53,0.55,0.43
2017/05/03,古亭,NMHC,0.14,0.11,0.12,0.11,0.12,0.12,0.17,0.29,0.34,0.44,0.24,0.18,0.09,0.08,0.09,0.09,0.13,0.15,0.15,0.15,0.17,0.15,0.15,0.12
2017/05/03,古亭,NO,1.9,1.9,1.7,0.7,1.0,2.7,17.0,34.0,14.0,16.0,11.0,7.9,5.2,6.5,4.9,4.0,5.0,6.3,6.0,3.8,3.7,2.8,2.7,1.5
2017/05/03,古亭,NO2,15.0,13.0,12.0,9.1,9.2,12.0,19.0,22.0,25.0,35.0,26.0,20.0,17.0,19.0,19.0,18.0,24.0,29.0,31.0,25.0,27.0,23.0,24.0,20.0
2017/05/03,古亭,NOx,17.0,15.0,14.0,9.8,10.0,14.0,36.0,56.0,39.0,51.0,37.0,28.0,22.0,25.0,23.0,22.0,29.0,35.0,37.0,29.0,31.0,26.0,27.0,21.0
2017/05/03,古亭,O3,20.0,16.0,14.0,15.0,15.0,11.0,4.3,3.5,12.0,15.0,22.0,33.0,39.0,38.0,38.0,36.0,25.0,18.0,14.0,18.0,16.0,19.0,18.0,22.0
2017/05/03,古亭,PM10,25.0,21.0,19.0,20.0,21.0,12.0,12.0,12.0,27.0,39.0,51.0,62.0,63.0,64.0,51.0,53.0,57.0,65.0,65.0,61.0,47.0,43.0,33.0,35.0
2017/05/03,古亭,PM2.5,25.0,20.0,21.0,20.0,20.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,29.0,33.0,32.0,30.0,24.0,29.0,23.0,22.0,23.0,23.0,20.0,22.0
2017/05/03,古亭,RAINFALL,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/03,古亭,RH,74.0,81.0,83.0,83.0,83.0,85.0,84.0,83.0,79.0,76.0,73.0,69.0,66.0,65.0,66.0,69.0,71.0,72.0,76.0,78.0,80.0,83.0,83.0,84.0
2017/05/03,古亭,SO2,1.3,1.1,1.0,1.0,0.9,0.9,1.1,1.7,2.2,3.6,7.0,5.5,5.7,8.8,8.7,5.1,5.9,9.5,9.6,5.7,4.3,4.1,3.6,3.8
2017/05/03,古亭,THC,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.4,2.4,2.5,2.2,2.1,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2017/05/03,古亭,WD_HR,179.0,165.0,184.0,184.0,180.0,175.0,165.0,149.0,106.0,101.0,96.0,105.0,68.0,67.0,70.0,69.0,69.0,66.0,73.0,89.0,91.0,102.0,89.0,102.0
2017/05/03,古亭,WIND_DIREC,187.0,146.0,164.0,173.0,169.0,161.0,206.0,110.0,130.0,70.0,89.0,102.0,82.0,62.0,72.0,69.0,75.0,73.0,87.0,93.0,107.0,103.0,85.0,111.0
2017/05/03,古亭,WIND_SPEED,1.6,0.8,0.6,1.2,1.4,0.7,1.2,1.3,1.1,1.2,2.3,3.2,2.7,4.1,3.0,3.2,2.2,2.9,2.1,2.3,1.8,1.8,1.1,2.2
2017/05/03,古亭,WS_HR,1.1,0.8,0.9,1.1,1.1,0.9,0.6,0.7,0.9,1.0,1.3,2.7,2.1,2.9,2.8,3.0,2.4,2.2,2.4,2.3,1.8,2.2,1.5,1.8
2017/05/04,古亭,AMB_TEMP,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,27.0,29.0,30.0,31.0,31.0,32.0,31.0,30.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,27.0
2017/05/04,古亭,CH4,2.0,2.0,2.0,2.1,2.0,1.9,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0
2017/05/04,古亭,CO,0.34,0.32,0.31,0.32,0.28,0.31,0.5,0.76,0.94,0.58,0.51,0.56,0.58,0.51,0.48,0.47,0.57,0.75,0.82,0.74,1.05,1.01,0.83,0.67
2017/05/04,古亭,NMHC,0.11,0.1,0.11,0.1,0.09,0.08,0.14,0.28,0.37,0.24,0.22,0.27,0.25,0.22,0.21,0.24,0.3,0.31,0.27,0.26,0.36,0.31,0.28,0.22
2017/05/04,古亭,NO,0.8,0.8,0.5,1.8,1.8,3.2,11.0,17.0,11.0,5.2,3.8,2.8,2.6,1.6,1.7,1.9,3.4,8.3,9.3,6.1,18.0,20.0,12.0,8.4
2017/05/04,古亭,NO2,14.0,12.0,11.0,11.0,8.6,9.6,15.0,22.0,29.0,21.0,20.0,24.0,23.0,20.0,22.0,23.0,27.0,26.0,26.0,26.0,31.0,31.0,28.0,25.0
2017/05/04,古亭,NOx,15.0,13.0,12.0,12.0,10.0,13.0,26.0,39.0,40.0,26.0,23.0,27.0,25.0,21.0,23.0,25.0,31.0,34.0,35.0,32.0,49.0,51.0,40.0,33.0
2017/05/04,古亭,O3,26.0,26.0,23.0,17.0,12.0,12.0,8.3,12.0,25.0,43.0,54.0,63.0,88.0,99.0,78.0,52.0,30.0,17.0,15.0,12.0,4.3,2.2,2.9,4.6
2017/05/04,古亭,PM10,31.0,28.0,28.0,22.0,21.0,20.0,17.0,22.0,35.0,57.0,66.0,67.0,69.0,80.0,88.0,84.0,75.0,56.0,53.0,46.0,45.0,41.0,36.0,37.0
2017/05/04,古亭,PM2.5,20.0,22.0,20.0,22.0,12.0,17.0,20.0,0.0,31.0,41.0,41.0,48.0,49.0,52.0,45.0,40.0,34.0,23.0,24.0,28.0,22.0,30.0,28.0,29.0
2017/05/04,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,古亭,RH,85.0,86.0,86.0,85.0,84.0,82.0,80.0,77.0,70.0,62.0,58.0,58.0,56.0,56.0,62.0,65.0,62.0,62.0,64.0,64.0,68.0,72.0,74.0,74.0
